,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,Label
3169,52.905098,1356.3917,40.0,19.0,0.870076,2.8253155,0.023976183,4.406548,13.0,185.0,0.11954529,17.0,20.0,79.0,109.0,92.0,0
5361,85.34922,434.10315,88.0,90.0,-0.76241976,3.5784793,0.01701493,4.3395534,15.0,152.0,0.10991115,52.0,77.0,98.0,109.0,57.0,0
4939,38.460354,792.10175,23.0,23.0,1.2960888,3.2605193,0.15962605,2.8824127,16.0,162.0,0.12469546,20.0,20.0,62.0,87.0,67.0,0
4229,23.548279,283.75183,18.0,18.0,3.122525,12.253834,0.15710764,2.4672499,11.0,118.0,0.18016776,16.0,17.0,20.0,43.0,27.0,0
2180,90.8394,2393.621,106.0,19.0,-0.4081324,1.6468625,0.01265271,4.7006855,9.0,182.0,0.11333882,19.0,29.0,131.0,146.0,127.0,0
2290,12.005645,11.864407,11.0,11.0,0.97650474,5.2862787,0.3922408,1.3654972,3.0,60.0,0.27625546,7.0,11.0,15.0,16.0,9.0,0
1350,33.08627,452.73456,25.0,15.0,1.4193984,4.7242517,0.04121812,3.8485186,6.0,122.0,0.1511201,15.0,18.0,43.0,63.0,48.0,0
1742,90.16859,89.38336,90.0,90.0,0.23664396,2.6888638,0.03135234,3.6242154,64.0,156.0,0.105212174,78.0,83.0,96.0,103.0,25.0,0
6058,34.82647,529.89044,26.0,11.0,1.1967652,3.9227653,0.023712335,4.1274586,3.0,135.0,0.14641218,11.0,19.0,46.0,70.0,59.0,0
626,168.35857,217.2314,166.0,166.0,0.22956374,2.7342374,0.020630118,4.0431795,125.0,217.0,0.07652773,150.0,157.0,177.0,189.0,39.0,1
407,169.63472,779.3061,175.0,186.0,-0.8843271,3.1159132,0.012341124,4.572549,72.0,220.0,0.07798378,127.0,153.0,191.0,200.0,73.0,1
2234,26.766474,21.742067,26.0,26.0,3.5263717,22.11983,0.14640297,2.2987132,15.0,65.0,0.19050024,23.0,24.0,29.0,30.0,7.0,0
3740,89.575485,678.03937,90.0,90.0,0.1732927,2.5749402,0.011602116,4.6161423,26.0,179.0,0.10590881,53.0,69.0,107.0,123.0,70.0,0
433,58.321106,2902.768,48.0,4.0,0.2474656,1.3747625,0.16632237,3.5571089,3.0,177.0,0.1187941,4.0,4.0,114.0,131.0,127.0,1
2287,79.598366,1212.492,63.0,48.0,0.5408966,1.8914988,0.015411838,4.5293384,29.0,177.0,0.09971629,43.0,49.0,112.0,129.0,86.0,0
5135,42.183952,599.0482,36.0,18.0,0.6958043,2.3702037,0.030546134,4.1000977,15.0,125.0,0.14223418,18.0,20.0,60.0,79.0,61.0,0
4891,80.76894,2980.7898,73.0,17.0,0.28959057,1.6974144,0.010285574,4.9574904,7.0,219.0,0.105783276,17.0,25.0,130.0,155.0,138.0,0
802,112.80692,153.24521,111.0,112.0,0.68304104,3.9266624,0.028477801,3.829177,78.0,169.0,0.09339546,98.0,104.0,119.0,129.0,31.0,0
5532,37.628716,255.04582,29.0,25.0,1.2923015,3.8361642,0.06691101,3.410001,20.0,154.0,0.14311317,25.0,26.0,46.0,63.0,38.0,0
5273,58.33652,168.45703,57.0,52.0,0.25813213,3.4343898,0.026068227,3.9210792,17.0,122.0,0.12941866,43.0,50.0,66.0,75.0,32.0,0
4605,101.489685,629.30133,100.0,112.0,0.18362054,2.4205856,0.0119904475,4.582255,38.0,172.0,0.09853218,69.0,82.0,118.0,136.0,67.0,0
4069,141.89555,412.1238,138.0,131.0,0.5863014,3.2034662,0.01528606,4.3418813,94.0,231.0,0.082788646,118.0,126.0,154.0,168.0,50.0,0
5692,107.70812,776.2456,104.0,112.0,0.5848556,3.0854201,0.01141656,4.655764,49.0,214.0,0.09468217,74.0,86.0,125.0,146.0,72.0,0
667,78.72716,2100.6099,87.0,4.0,-0.27022454,1.7798257,0.012557157,4.824642,3.0,195.0,0.11847728,9.0,35.0,117.0,132.0,123.0,1
1187,132.1663,731.47986,133.0,112.0,-0.060775686,3.0690758,0.011260256,4.6696606,51.0,240.0,0.08725797,96.0,114.0,150.0,164.0,68.0,1
997,116.55683,271.10236,114.0,112.0,0.52806014,2.9226544,0.019320251,4.1269336,79.0,181.0,0.091604054,97.0,103.0,127.0,138.0,41.0,0
4823,77.129,1310.2573,87.0,4.0,-0.4781646,2.417574,0.01265889,4.7004356,2.0,169.0,0.1209322,23.0,52.0,103.0,116.0,93.0,0
2367,94.1571,355.60608,96.0,90.0,-0.63937557,3.2816455,0.017338783,4.2790713,25.0,168.0,0.104059696,67.0,83.0,107.0,115.0,48.0,0
1072,96.64023,1746.6906,95.0,90.0,-0.021650808,2.1476624,0.007322402,5.0353694,14.0,197.0,0.10085649,38.0,67.0,128.0,154.0,116.0,0
3289,82.923744,1081.3014,81.0,77.0,0.27432865,2.641629,0.009352576,4.830633,16.0,200.0,0.10853345,38.0,58.0,105.0,125.0,87.0,0
4401,16.221708,81.99919,15.0,15.0,3.552647,18.096329,0.34771764,1.6286713,3.0,104.0,0.23875311,11.0,11.0,15.0,21.0,10.0,0
4447,119.154564,429.348,117.0,112.0,0.2301282,2.5614517,0.014766931,4.3888316,61.0,189.0,0.09077834,92.0,104.0,133.0,148.0,56.0,0
4369,101.2831,66.044395,101.0,101.0,0.038369104,2.8422759,0.035774436,3.4816966,74.0,138.0,0.099225596,90.0,95.0,106.0,112.0,22.0,0
321,135.87654,991.43365,135.0,114.0,-0.08553665,2.591944,0.009350159,4.825382,45.0,221.0,0.08551108,94.0,114.0,158.0,177.0,83.0,1
4454,128.73347,3946.855,153.0,4.0,-1.0334933,2.6801863,0.024543766,4.644991,3.0,218.0,0.09608469,4.0,104.0,174.0,188.0,184.0,1
1521,19.865543,20.634357,19.0,20.0,1.5872962,6.361067,0.10666714,2.6121352,9.0,57.0,0.21942006,16.0,17.0,20.0,26.0,10.0,0
4427,69.118416,679.5093,74.0,23.0,-0.37514946,2.2529907,0.014560913,4.4528832,16.0,138.0,0.124457784,24.0,51.0,89.0,99.0,75.0,0
1879,108.85508,129.81485,108.0,112.0,0.25993368,3.1439269,0.027741933,3.7883413,73.0,160.0,0.09546918,94.0,100.0,116.0,123.0,29.0,0
6125,116.2101,61.11086,115.0,112.0,0.30506378,3.3354104,0.04657848,3.364007,89.0,157.0,0.09227946,107.0,111.0,121.0,126.0,19.0,0
1217,113.590355,203.81052,112.0,112.0,0.65424365,3.6486566,0.023811005,3.9815989,77.0,188.0,0.09316817,97.0,103.0,121.0,132.0,35.0,1
2149,117.68084,1370.4872,123.0,114.0,-0.88252133,3.2938874,0.009690194,4.836867,11.0,192.0,0.0942425,59.0,101.0,144.0,158.0,99.0,0
4194,37.552456,529.1245,28.0,17.0,1.3697286,4.0111194,0.031563863,3.999179,9.0,124.0,0.14090963,17.0,22.0,46.0,75.0,58.0,0
4283,108.53055,869.21967,112.0,112.0,-0.3541545,3.3669922,0.011192155,4.7257476,20.0,235.0,0.09751177,67.0,90.0,128.0,143.0,76.0,0
843,102.621086,1143.1562,107.0,114.0,-0.74648863,3.5426993,0.011305515,4.768386,2.0,218.0,0.100798786,49.0,90.0,123.0,141.0,92.0,1
2426,37.157932,524.91394,36.0,4.0,0.2738792,2.1253414,0.021469485,4.1894836,3.0,114.0,0.16147292,9.0,17.0,55.0,68.0,59.0,0
4244,106.64975,999.4459,103.0,90.0,0.26083395,2.6884813,0.010140218,4.8003592,27.0,207.0,0.095160946,69.0,84.0,127.0,151.0,82.0,0
3397,123.58662,451.76364,119.0,112.0,0.68421066,3.0595086,0.016638322,4.3480544,73.0,229.0,0.08826774,99.0,108.0,135.0,155.0,56.0,0
3431,112.67401,1189.7838,121.0,67.0,-0.315712,1.7369137,0.010538324,4.703092,38.0,193.0,0.09762677,63.0,77.0,141.0,153.0,90.0,0
1575,113.79783,542.8384,114.0,112.0,0.079251684,2.7727146,0.013297036,4.520462,50.0,200.0,0.093824975,83.0,97.0,129.0,145.0,62.0,0
6154,22.54276,4.1943693,23.0,23.0,2.6727371,57.911316,0.19616888,1.9283859,14.0,83.0,0.21274374,20.0,21.0,23.0,24.0,4.0,0
5588,117.9218,912.4723,116.0,114.0,-0.06622312,2.3788316,0.009813894,4.773945,33.0,200.0,0.09133451,78.0,95.0,141.0,158.0,80.0,0
3339,123.32643,220.0658,123.0,114.0,0.09059238,2.8019922,0.02044254,4.0659485,80.0,180.0,0.0899283,104.0,112.0,133.0,141.0,37.0,0
4899,8.014281,6.824184,9.0,9.0,0.13086519,6.51278,0.54568833,0.79010546,4.0,30.0,0.37433174,4.0,4.0,9.0,9.0,5.0,0
5774,160.96541,928.8482,167.0,171.0,-0.8047777,2.846839,0.011137749,4.6714168,63.0,216.0,0.08028338,114.0,141.0,183.0,194.0,80.0,1
4076,48.693962,564.3091,43.0,23.0,0.42873538,1.9756606,0.018173808,4.300186,10.0,130.0,0.13466635,22.0,26.0,69.0,83.0,61.0,0
1967,30.593763,183.37303,28.0,19.0,0.9039619,3.2631907,0.04819025,3.5349996,11.0,95.0,0.17296018,17.0,19.0,39.0,50.0,33.0,0
1727,73.12653,1327.8999,71.0,38.0,0.95485306,3.7493649,0.011385093,4.723013,16.0,200.0,0.11522698,31.0,42.0,89.0,119.0,88.0,0
1685,169.5063,298.41437,169.0,172.0,-0.71635306,5.554699,0.02190776,4.12293,91.0,229.0,0.07669331,149.0,161.0,178.0,186.0,37.0,0
4726,76.165405,2473.7517,86.0,4.0,-0.118864335,1.6434568,0.021991786,4.710403,3.0,190.0,0.1217563,4.0,25.0,117.0,136.0,132.0,1
621,133.9474,679.77,135.0,114.0,-0.27270892,2.3917148,0.011169851,4.621427,59.0,214.0,0.08674263,98.0,114.0,154.0,166.0,68.0,1
2626,141.2989,388.2631,139.0,132.0,0.3188819,2.7493925,0.015125169,4.3410783,90.0,213.0,0.0834389,117.0,126.0,154.0,167.0,50.0,0
5863,203.42729,108.29236,202.0,196.0,-0.098316565,2.5918212,0.030333646,3.6516778,163.0,236.0,0.06986609,190.0,195.0,210.0,216.0,26.0,0
629,139.98302,723.5104,138.0,114.0,0.051429693,2.3501318,0.010783951,4.6548223,64.0,239.0,0.083919756,104.0,119.0,159.0,176.0,72.0,1
927,126.92822,261.40875,125.0,114.0,0.21848898,2.7032852,0.018881004,4.146575,76.0,189.0,0.08808395,107.0,114.0,137.0,149.0,42.0,0
6035,135.10547,719.6173,136.0,112.0,-0.3487089,2.5229373,0.01098673,4.6503854,52.0,205.0,0.08631704,97.0,116.0,155.0,168.0,71.0,0
2689,62.517662,54.156918,62.0,59.0,0.1517843,3.0052493,0.042446993,3.3751175,38.0,90.0,0.12594853,53.0,58.0,67.0,72.0,19.0,0
4642,127.94495,233.18718,125.0,114.0,0.57649744,3.102243,0.02175552,4.037518,92.0,189.0,0.087383986,110.0,116.0,137.0,149.0,39.0,0
3535,61.023174,451.12338,58.0,52.0,0.47527987,2.750661,0.015023556,4.3885417,10.0,171.0,0.12480133,35.0,45.0,76.0,90.0,55.0,0
4343,91.70841,75.795616,90.0,90.0,0.9283778,6.238359,0.0389166,3.4956436,67.0,205.0,0.10344561,82.0,86.0,96.0,103.0,21.0,0
3853,104.1011,125.758644,103.0,112.0,0.23866785,2.9724467,0.027201911,3.785205,72.0,151.0,0.09749072,90.0,96.0,111.0,118.0,28.0,0
604,111.33563,633.06323,108.0,112.0,0.41335496,2.7375126,0.012256203,4.5787234,52.0,194.0,0.093342125,80.0,92.0,127.0,147.0,67.0,1
1646,88.190636,966.1731,77.0,67.0,1.0989126,3.4585907,0.014196285,4.5854526,35.0,211.0,0.099499956,59.0,66.0,102.0,138.0,79.0,0
5025,91.45742,211.09903,90.0,90.0,0.76390684,3.720303,0.022652285,4.0015965,59.0,171.0,0.1037295,75.0,80.0,99.0,110.0,35.0,0
4765,83.48734,59.627106,82.0,77.0,0.6661598,3.9895113,0.04362523,3.3789344,59.0,131.0,0.108464174,75.0,77.0,88.0,93.0,18.0,0
1990,135.12923,358.41437,135.0,141.0,-0.36770913,2.8294644,0.01559077,4.315797,66.0,192.0,0.08598399,110.0,122.0,149.0,159.0,49.0,0
1891,23.705849,279.13327,19.0,20.0,3.543917,16.871096,0.08317405,2.9963307,9.0,157.0,0.18387441,15.0,17.0,21.0,38.0,23.0,0
4865,71.666595,1932.1991,67.0,17.0,0.4547639,2.1164787,0.010973091,4.8411217,13.0,202.0,0.11421433,18.0,34.0,104.0,137.0,119.0,0
96,134.34889,178.09637,132.0,129.0,0.46519226,3.3165686,0.02308338,3.9486258,93.0,211.0,0.085517086,118.0,124.0,141.0,152.0,34.0,1
2509,78.40615,539.35614,73.0,67.0,2.7162652,11.149558,0.028766202,3.9818063,34.0,202.0,0.10897109,61.0,67.0,80.0,96.0,35.0,0
2577,79.80695,152.14262,80.0,77.0,-0.30145964,3.6470122,0.026509928,3.890894,32.0,138.0,0.112073846,64.0,73.0,87.0,94.0,30.0,0
2771,30.939114,350.53455,21.0,17.0,1.3858832,3.9898646,0.08772113,3.3896623,14.0,121.0,0.14811593,17.0,17.0,40.0,61.0,44.0,0
4757,90.87272,1642.4775,78.0,52.0,0.063768186,1.5456821,0.010734248,4.723101,13.0,167.0,0.09718826,44.0,55.0,132.0,144.0,100.0,0
3499,61.762295,1851.345,47.0,17.0,0.64171606,2.0728533,0.023358934,4.5373483,15.0,183.0,0.11100065,17.0,22.0,98.0,128.0,111.0,0
5057,156.43323,316.0188,157.0,160.0,-0.933132,5.4928455,0.018225353,4.217377,52.0,209.0,0.08009784,135.0,146.0,167.0,177.0,42.0,1
26,105.08923,125.76831,103.0,101.0,0.87367684,3.887939,0.030059665,3.715687,77.0,158.0,0.09657404,92.0,97.0,110.0,120.0,28.0,1
1934,150.51833,1691.8995,163.0,176.0,-0.94834197,2.8297272,0.010027686,4.8292027,15.0,218.0,0.0848212,83.0,129.0,180.0,192.0,109.0,1
485,124.190704,1612.6554,136.0,4.0,-1.9651982,5.945428,0.018706825,4.353136,3.0,182.0,0.09390319,59.0,122.0,147.0,154.0,95.0,1
1959,52.10022,1560.6316,42.0,4.0,0.7032747,2.466085,0.015854659,4.6467857,3.0,174.0,0.124389894,9.0,19.0,82.0,112.0,103.0,0
3538,79.29394,1253.8148,84.0,25.0,-0.07771101,1.8987855,0.009518206,4.8129854,3.0,180.0,0.115584515,28.0,48.0,108.0,124.0,96.0,0
1702,26.353916,117.9129,23.0,19.0,1.8447907,6.416457,0.0648269,3.2083273,15.0,83.0,0.18197796,17.0,19.0,29.0,42.0,25.0,0
1953,87.37391,191.74254,86.0,77.0,0.45754287,3.0956745,0.02270099,3.9915993,49.0,159.0,0.10613716,70.0,77.0,95.0,106.0,36.0,0
548,135.36702,612.6813,134.0,114.0,0.045574382,2.690973,0.012053615,4.5852847,58.0,208.0,0.085514456,104.0,117.0,152.0,168.0,64.0,1
1204,96.72886,473.43112,95.0,77.0,0.12461841,2.6380389,0.014368428,4.439769,24.0,165.0,0.10076407,70.0,79.0,112.0,125.0,55.0,0
5641,121.98967,3107.217,141.0,4.0,-0.945657,2.8276775,0.016393462,4.8224864,4.0,238.0,0.097338915,10.0,94.0,159.0,177.0,167.0,1
2074,85.44845,905.59753,72.0,67.0,1.2124213,3.1601574,0.022829553,4.253439,39.0,197.0,0.09930293,60.0,66.0,95.0,139.0,79.0,0
948,75.815186,223.06615,72.0,67.0,1.0908833,4.552423,0.024616528,3.9797041,36.0,149.0,0.1119206,59.0,66.0,83.0,95.0,36.0,0
702,136.19562,609.01196,138.0,112.0,-0.1661813,2.2456799,0.011950102,4.5517235,71.0,197.0,0.086253434,102.0,116.0,154.0,167.0,65.0,1
710,164.47296,304.93185,165.0,166.0,-0.6075303,4.8957295,0.021419818,4.1502023,87.0,245.0,0.07809936,143.0,156.0,174.0,182.0,39.0,1
1738,117.56366,267.02066,116.0,114.0,0.36127582,3.590394,0.020862589,4.1422567,59.0,183.0,0.09161274,97.0,107.0,126.0,138.0,41.0,0
3185,121.04141,198.23213,118.0,114.0,1.5993551,9.566168,0.02720582,3.8814116,88.0,228.0,0.08974433,106.0,111.0,127.0,137.0,31.0,0
819,143.78123,660.3228,145.0,145.0,-0.31883165,2.9146397,0.011526384,4.619129,34.0,231.0,0.08374941,110.0,126.0,161.0,176.0,66.0,0
3249,116.92118,451.32617,114.0,112.0,0.26737002,2.6256397,0.014329277,4.4180527,60.0,203.0,0.0913186,90.0,101.0,131.0,146.0,56.0,0
3172,101.66095,133.1998,100.0,90.0,0.3856955,3.0749335,0.026535489,3.8076277,71.0,158.0,0.09836619,88.0,93.0,109.0,116.0,28.0,0
2424,128.63597,387.77225,128.0,114.0,0.08067892,2.8485405,0.015367025,4.352819,67.0,200.0,0.087951355,103.0,114.0,141.0,154.0,51.0,0
3702,103.35422,84.32024,102.0,99.0,0.4679449,3.0794206,0.033679936,3.561585,75.0,145.0,0.09771739,92.0,96.0,109.0,115.0,23.0,0
4578,150.33203,199.79422,150.0,150.0,-0.13120201,3.0932612,0.02136971,4.0337358,98.0,199.0,0.08146933,132.0,140.0,159.0,167.0,35.0,0
5221,107.9654,1350.2174,94.0,77.0,0.8813002,2.590122,0.013106584,4.646997,58.0,218.0,0.08980062,72.0,78.0,134.0,166.0,94.0,0
2931,90.0435,246.96199,92.0,90.0,-1.0502908,4.320897,0.023710547,4.0430527,27.0,133.0,0.106522545,68.0,83.0,100.0,107.0,39.0,0
988,133.07999,626.90436,130.0,114.0,0.22634728,2.5209565,0.012207244,4.5687704,36.0,213.0,0.08567595,102.0,114.0,151.0,167.0,65.0,0
1694,135.78436,445.55954,132.0,114.0,0.8445086,4.3534193,0.015809355,4.3369503,90.0,239.0,0.08461302,111.0,119.0,149.0,162.0,51.0,0
486,109.6093,651.05634,108.0,112.0,0.40245348,3.6363888,0.012377153,4.608835,27.0,237.0,0.09481225,77.0,91.0,125.0,143.0,66.0,1
4666,131.01886,787.2031,131.0,114.0,-0.3726668,3.2341459,0.011223953,4.6900463,23.0,197.0,0.08735783,96.0,114.0,150.0,167.0,71.0,1
5439,115.43194,328.34335,114.0,112.0,0.25769824,2.6397922,0.016915765,4.257401,66.0,178.0,0.092496745,92.0,102.0,127.0,140.0,48.0,0
2016,59.72805,686.7617,65.0,77.0,-0.32380563,1.8112849,0.013578254,4.4411154,4.0,130.0,0.13498276,21.0,37.0,82.0,91.0,70.0,0
4898,110.26624,520.0749,108.0,112.0,0.37009105,2.9667048,0.01352946,4.493135,48.0,200.0,0.094247386,82.0,93.0,124.0,140.0,58.0,0
4035,173.10507,661.68506,176.0,178.0,-1.5102837,7.4619293,0.014171652,4.49949,10.0,252.0,0.07663842,143.0,161.0,189.0,199.0,56.0,1
199,134.35606,724.1886,132.0,114.0,0.0904958,2.6921225,0.011111755,4.666503,32.0,219.0,0.08551252,100.0,114.0,152.0,172.0,72.0,1
5201,35.34655,96.70714,35.0,34.0,0.27333832,2.4931414,0.032407794,3.606617,13.0,129.0,0.16737361,23.0,27.0,42.0,49.0,26.0,0
2461,67.13856,186.0105,64.0,59.0,1.380868,5.7009115,0.030541968,3.834127,34.0,149.0,0.11915656,53.0,59.0,72.0,85.0,32.0,0
2522,78.70785,99.964226,77.0,77.0,0.68533194,3.6376603,0.033258155,3.63145,53.0,137.0,0.11148779,67.0,71.0,84.0,92.0,25.0,0
4729,96.583466,280.04733,93.0,90.0,0.75071305,3.8303034,0.020177357,4.146578,47.0,173.0,0.099847846,77.0,85.0,105.0,119.0,42.0,0
5385,68.75485,566.6812,75.0,77.0,-0.49803558,2.3954976,0.014327178,4.452658,3.0,134.0,0.12595844,31.0,50.0,86.0,95.0,64.0,0
5080,74.00246,537.7663,72.0,59.0,0.11635841,2.8721046,0.013680093,4.5074887,9.0,154.0,0.11466216,47.0,58.0,90.0,105.0,58.0,0
4054,128.77493,1223.4335,120.0,112.0,-0.022600712,1.8648313,0.010458389,4.7481894,42.0,226.0,0.08506665,87.0,101.0,162.0,175.0,88.0,0
1752,149.06728,1417.5282,154.0,177.0,-1.3348317,5.234741,0.00966698,4.844572,6.0,221.0,0.08324881,109.0,131.0,175.0,189.0,80.0,0
2657,118.904076,84.049805,117.0,114.0,0.4477268,3.4917197,0.037875883,3.5337255,91.0,164.0,0.090969585,108.0,112.0,124.0,130.0,22.0,0
506,129.22296,2714.3552,134.0,4.0,-0.46345985,2.5093548,0.006310436,5.192513,3.0,225.0,0.08958034,59.0,92.0,169.0,194.0,135.0,1
3278,94.152504,458.96576,92.0,90.0,0.21598893,3.413936,0.015040564,4.4197316,19.0,175.0,0.10187369,69.0,79.0,107.0,122.0,53.0,0
69,106.23509,366.28467,105.0,112.0,0.30819297,2.7339578,0.015963687,4.3123,59.0,178.0,0.09645542,82.0,91.0,119.0,131.0,49.0,1
1395,93.01327,189.36354,91.0,90.0,3.1971793,30.589117,0.026771432,3.820188,62.0,237.0,0.10255948,78.0,84.0,100.0,108.0,30.0,0
2632,74.30423,405.06604,77.0,77.0,-0.7173606,3.7546575,0.017525285,4.316102,3.0,134.0,0.11809508,47.0,64.0,87.0,96.0,49.0,0
3389,124.34104,336.03796,123.0,114.0,0.10156571,2.716797,0.01667548,4.2774706,69.0,198.0,0.08919449,101.0,111.0,136.0,149.0,48.0,0
5989,39.68288,343.4979,34.0,23.0,0.7895148,2.7083626,0.022984643,4.0629907,10.0,110.0,0.14693873,20.0,24.0,53.0,67.0,47.0,0
5675,185.7048,232.84227,188.0,198.0,-0.8055891,3.2268326,0.021303454,4.0174494,120.0,221.0,0.0738339,164.0,175.0,197.0,203.0,39.0,0
806,67.51292,3591.3013,49.0,10.0,0.4097495,1.6559557,0.07819694,3.9611614,4.0,217.0,0.10368387,10.0,10.0,115.0,155.0,145.0,0
4546,55.550323,693.02026,58.0,77.0,-0.118200645,1.7526761,0.014987945,4.4137363,3.0,130.0,0.13709682,19.0,28.0,78.0,87.0,68.0,0
1460,97.865616,430.97586,98.0,112.0,0.1726074,3.0802934,0.015159664,4.3953013,43.0,181.0,0.10115396,69.0,83.0,111.0,122.0,53.0,0
1514,83.87019,413.5605,83.0,90.0,0.28006434,2.6657727,0.014854954,4.3667073,37.0,163.0,0.1086254,57.0,67.0,97.0,111.0,54.0,0
4968,132.03204,264.4447,129.0,125.0,0.5606921,3.1581504,0.020383058,4.109187,75.0,192.0,0.08602318,114.0,120.0,140.0,156.0,42.0,0
3557,127.27482,1178.0355,132.0,152.0,-0.21285592,2.3955476,0.009127297,4.866294,38.0,229.0,0.090270214,79.0,99.0,152.0,166.0,87.0,0
6105,93.94054,140.43062,91.0,90.0,1.2497227,5.9982924,0.03036718,3.7504869,67.0,160.0,0.10154713,81.0,86.0,99.0,108.0,27.0,0
3118,62.40154,2957.3757,57.0,4.0,0.32058358,1.6701851,0.102812044,4.0917764,3.0,199.0,0.12098795,4.0,4.0,112.0,138.0,134.0,1
1267,165.00749,544.0695,168.0,177.0,-0.65755045,2.650464,0.013869741,4.4386444,90.0,216.0,0.07855087,128.0,151.0,181.0,192.0,64.0,0
718,140.077,1143.8516,143.0,114.0,-0.3988959,2.6590886,0.008868973,4.8747363,36.0,221.0,0.08536919,92.0,117.0,164.0,181.0,89.0,1
598,127.77965,378.886,126.0,114.0,0.1868633,2.632983,0.015526583,4.334533,73.0,206.0,0.087846324,103.0,114.0,140.0,154.0,51.0,1
5613,104.80042,564.36304,103.0,90.0,0.26845765,3.421477,0.013782508,4.531588,21.0,204.0,0.09684018,77.0,89.0,118.0,136.0,59.0,0
2839,97.29597,68.49184,96.0,90.0,0.2180014,3.0437293,0.035763927,3.5012894,70.0,139.0,0.10070262,87.0,91.0,102.0,108.0,21.0,0
954,114.72893,124.04517,114.0,114.0,0.38656485,3.456837,0.031680055,3.7394927,76.0,162.0,0.093063526,101.0,107.0,120.0,129.0,28.0,0
4409,131.46376,244.08862,129.0,125.0,0.018753164,4.0713224,0.020949138,4.090437,61.0,189.0,0.08639503,114.0,121.0,140.0,152.0,38.0,0
3584,129.45316,657.3789,124.0,114.0,0.8185291,3.5889375,0.013799067,4.5371556,64.0,236.0,0.08601976,101.0,111.0,143.0,166.0,65.0,1
488,121.640854,411.85815,119.0,114.0,0.34098896,3.1194816,0.015790109,4.3703012,50.0,206.0,0.08967967,97.0,107.0,134.0,149.0,52.0,1
793,100.53688,496.17273,103.0,114.0,-0.07279443,1.9719137,0.014576378,4.383118,52.0,171.0,0.10094695,69.0,80.0,118.0,128.0,59.0,0
3487,76.22306,931.35065,77.0,90.0,-0.042981263,2.1002657,0.009903808,4.7393146,10.0,159.0,0.11512218,34.0,51.0,99.0,116.0,82.0,0
2974,175.1294,544.2912,179.0,184.0,-0.6614333,2.9900155,0.013811866,4.468682,91.0,231.0,0.076395445,141.0,159.0,191.0,202.0,61.0,0
5466,89.59594,204.96637,88.0,90.0,0.4280503,2.808387,0.02167551,4.019056,49.0,146.0,0.10470152,72.0,78.0,98.0,110.0,38.0,0
116,91.42586,1553.1749,90.0,90.0,0.076785915,2.6929889,0.007878668,5.026324,3.0,208.0,0.10376532,38.0,65.0,117.0,145.0,107.0,1
700,117.407486,281.27615,118.0,114.0,-0.35336,3.1224215,0.019148061,4.183878,56.0,169.0,0.09252205,94.0,107.0,128.0,137.0,43.0,1
5485,133.7182,887.09143,120.0,112.0,0.5897215,1.9911834,0.016215062,4.4414864,85.0,217.0,0.08192192,103.0,109.0,160.0,179.0,76.0,0
3133,88.00627,135.1412,88.0,90.0,-0.3204125,3.1621535,0.02630178,3.848405,41.0,132.0,0.10659276,73.0,80.0,95.0,102.0,29.0,0
2392,118.82372,145.11517,116.0,114.0,1.147319,5.7399354,0.034210782,3.723819,87.0,188.0,0.09064124,106.0,111.0,124.0,133.0,27.0,0
698,191.84775,526.9086,198.0,211.0,-1.0955615,3.301018,0.017850384,4.272075,109.0,234.0,0.07334591,154.0,179.0,209.0,214.0,60.0,1
1561,106.16531,2285.8367,112.0,67.0,-0.25890365,2.0171473,0.0065566497,5.131871,4.0,203.0,0.09968421,41.0,66.0,146.0,166.0,125.0,1
369,133.4829,3288.6204,141.0,196.0,-0.5064823,2.0934746,0.006614227,5.183833,4.0,236.0,0.08895778,41.0,92.0,185.0,198.0,157.0,1
3823,89.19695,1064.327,92.0,114.0,-0.47706616,2.5950499,0.009837175,4.789325,4.0,176.0,0.10753353,42.0,67.0,114.0,128.0,86.0,1
736,132.46819,353.2985,131.0,114.0,0.27935845,2.7856557,0.016109694,4.2898645,86.0,204.0,0.08640206,109.0,117.0,145.0,157.0,48.0,1
3959,22.79339,12.564438,23.0,23.0,1.9453263,10.777673,0.26228988,1.9223229,14.0,61.0,0.21040447,20.0,20.0,23.0,27.0,7.0,0
2489,157.07552,393.07355,157.0,153.0,-0.1754231,2.545117,0.014599811,4.360408,95.0,214.0,0.07977032,130.0,143.0,171.0,182.0,52.0,0
4745,47.755375,488.2345,46.0,15.0,0.09729484,2.1358826,0.019687923,4.2492476,6.0,147.0,0.14202234,15.0,31.0,66.0,76.0,61.0,0
4671,68.17608,2179.304,61.0,17.0,0.29343522,1.6063093,0.019003317,4.6043096,13.0,197.0,0.11455997,17.0,20.0,112.0,132.0,115.0,0
1548,96.76579,1161.2052,101.0,114.0,-0.19614714,2.2715547,0.009183646,4.859383,14.0,203.0,0.103857726,48.0,70.0,122.0,137.0,89.0,0
1621,44.70151,910.3728,35.0,18.0,1.4235139,4.223077,0.025127066,4.229959,6.0,168.0,0.1323463,18.0,21.0,50.0,99.0,81.0,0
