,LTE_LL_5,LTE_EE_5,LTE_SS_5,LTE_LE_5,LTE_ES_5,LTE_LS_5,Label
2595,3555.1755,60.884262,20.889864,280.47437,34.30765,118.68235,0
260,6282.1187,64.72194,21.108446,324.5459,34.754772,122.975235,1
1073,4580.5254,65.417336,23.8566,282.17374,38.4288,128.50558,0
2591,13530.585,48.420135,16.640516,257.7944,26.74627,94.38163,0
2368,4304.9966,64.713936,21.709837,314.1314,35.829636,131.93549,0
2700,3215.8547,44.20807,14.89817,222.82558,24.460752,85.92694,0
3704,3563.5452,61.79368,20.190481,298.1952,33.7949,121.37023,1
2283,6127.1646,47.60151,18.308893,221.68114,28.424877,98.56136,0
5397,1926.4973,48.188705,23.031406,145.14621,33.14577,96.95777,0
608,8592.698,66.081215,21.697899,341.03348,35.950527,129.22713,1
79,5460.653,50.008774,18.784637,233.35493,29.505829,97.33653,1
501,6901.6313,68.883865,23.546032,346.51807,38.354816,130.53134,1
2427,8256.471,67.24293,30.352184,222.4032,44.92012,136.10158,0
5048,10213.321,51.955612,19.331903,224.40375,30.521784,103.044495,0
5638,3403.366,62.728977,21.44442,275.9075,35.088993,119.61169,0
3853,4679.497,33.88121,14.233194,142.93037,21.429203,67.600296,0
3313,8135.0527,54.545574,19.709143,269.2841,31.50815,106.642494,0
532,5347.3726,79.94517,25.337164,406.55237,42.18888,151.09465,1
2099,3500.25,50.441235,18.730438,212.58942,29.914766,107.0677,0
4952,15349.733,202.67667,33.837315,955.1354,68.28717,231.70068,0
3983,7056.4907,130.38708,61.236607,393.3835,89.08566,261.3237,0
3378,9185.354,51.256813,19.787659,207.06372,31.187834,104.66081,0
3117,16324.339,53.31904,19.699465,234.79227,31.415998,106.27544,1
452,5081.1978,69.190216,22.026402,350.03253,37.91393,137.45343,1
5805,4248.2544,64.74906,23.047495,285.13083,37.451557,129.7137,0
5220,8960.5625,62.45804,21.538847,263.65927,35.43426,121.57399,0
5962,860.7145,74.04566,35.30574,215.85503,50.95275,147.41257,0
2075,7148.4814,60.130615,22.212965,253.22505,35.74369,121.039894,0
3715,5238.965,67.8927,31.543787,210.8304,46.059223,134.54102,0
5022,4837.778,34.01734,14.281526,124.190674,21.677435,68.44663,0
5121,679.64435,21.012764,9.168012,77.128044,13.799401,49.254967,0
5050,4041.3918,42.10447,13.14209,227.48508,22.178505,81.60358,0
4881,6092.568,67.892914,23.680506,336.27557,38.2625,135.38937,1
3793,4785.828,38.277912,14.73894,132.58214,22.593466,69.87913,0
5551,7742.388,48.24725,17.986427,233.44621,28.418554,104.83039,0
6046,8076.9214,84.12067,38.487072,285.88773,56.287464,168.4436,0
2628,7120.104,56.81868,19.933216,259.54364,32.19554,112.34628,0
829,6789.946,38.669357,16.560108,145.74094,24.828714,76.477684,0
5029,9101.967,35.416763,12.934051,167.61598,20.419355,69.268486,0
3628,9632.4,36.986107,11.597223,204.61595,19.494143,73.24349,0
5607,4191.2964,50.727856,18.9941,226.91702,29.87946,104.113235,0
279,7285.0186,80.98107,29.077694,379.20703,46.611645,158.92815,1
5729,4161.7407,68.74248,23.492487,313.41205,38.74906,133.98512,0
4950,9655.047,61.34435,19.314554,312.64294,33.05885,122.71503,1
2400,4068.2231,51.61907,16.885519,254.45888,28.278627,101.1187,0
2153,9105.022,34.633816,11.108905,197.47365,18.442574,68.14486,0
5186,9428.529,49.77252,14.602097,240.3724,25.421831,91.6267,0
5828,7960.156,46.469917,17.244053,210.2515,27.355055,93.27482,0
929,7518.8994,67.14686,17.466013,382.91663,30.136995,107.50208,0
4158,9286.122,70.05648,23.842958,363.01578,38.76104,138.08308,1
4474,3791.418,57.637516,21.550247,254.16042,34.327732,116.17697,0
6107,4694.9854,66.00648,22.168352,325.5452,36.499386,129.59586,0
5114,11342.783,45.498264,15.364615,225.27454,24.890913,86.74342,0
2409,9198.257,60.452625,21.06011,289.02185,34.185303,115.40476,0
5514,3964.1616,64.924774,18.449434,336.9135,32.531693,124.59543,0
3300,2070.2505,57.011845,21.514088,226.85886,34.193245,117.0195,0
2985,10642.468,54.06515,20.035753,226.84143,32.115417,105.94006,0
4191,4607.779,54.388653,19.858942,224.7041,31.877895,108.74561,0
376,11022.158,63.493767,21.584377,304.38263,35.111797,123.30244,1
4402,6563.608,42.56201,16.636482,179.12502,25.842064,88.50162,0
1608,1443.6979,21.869427,9.512956,84.627396,14.345763,52.865894,0
1891,3317.6355,71.816666,23.236689,325.5765,39.351612,140.41661,0
1093,4298.304,56.649822,19.911905,263.0339,32.208042,116.93836,0
3823,3769.2336,65.53766,23.035357,290.59363,37.456955,129.87617,0
3798,7140.434,72.949776,22.359875,377.06012,38.642536,147.6348,0
192,2522.526,53.327232,17.71357,228.89539,29.836477,106.15168,1
5155,5294.0435,38.88028,16.204586,142.87436,24.478971,75.34249,0
3048,7701.5483,63.4382,23.013983,274.96106,37.224777,126.19371,0
2010,4487.4424,53.566956,20.336214,245.5163,32.03478,106.1886,0
3403,7252.5566,57.58323,18.058353,318.3025,30.668333,111.77478,1
4649,9276.409,72.08253,28.5548,306.84518,44.312325,145.15195,0
3277,6309.9346,68.76827,20.196436,421.07654,35.646378,138.82478,1
1795,4246.349,66.80947,22.692896,314.59274,37.224003,131.42245,0
3310,3269.5544,56.033978,19.218319,228.32913,32.053852,110.27985,1
4654,5600.0107,34.09778,14.135578,130.02557,21.4755,68.63225,0
1480,5765.2583,52.354042,18.844637,289.69968,30.026081,104.96576,0
5919,8050.918,42.6301,14.671562,200.70946,24.215746,87.25481,0
1247,5211.308,63.119987,22.709198,282.73795,36.384434,123.32884,0
5781,4896.7046,74.60437,25.128452,368.97433,41.007256,145.05017,0
5488,12453.721,35.05008,12.773983,170.14684,20.4335,72.85076,0
3490,3030.2378,59.291454,20.964258,260.5576,33.938232,119.49865,0
4461,7769.579,84.94637,36.659187,267.37183,55.2798,165.04163,0
4978,9202.306,72.9768,23.613297,382.0154,39.52582,140.97328,1
2414,3766.724,67.78048,23.834843,282.88495,38.87953,141.19896,0
3319,5076.125,76.840385,26.999199,340.87546,44.382885,153.1609,0
4577,2666.2483,48.995667,18.011225,205.11644,28.946327,100.23997,0
2834,8291.108,27.790403,10.335286,133.3147,16.529465,60.269234,0
581,4306.0337,62.806877,22.670324,278.40866,36.346104,123.97664,1
1461,4639.711,61.65319,20.33388,291.85825,34.13996,120.21564,0
1873,608.85974,17.741474,8.639175,54.391666,12.266134,35.151558,0
3549,7785.077,42.567154,15.965673,190.38367,25.193216,83.05602,0
3861,11307.384,58.36563,19.390495,283.4609,32.533237,112.30749,1
1420,3865.2056,55.171593,17.503876,264.17566,29.602304,106.5448,0
3741,6065.139,36.072292,15.687431,129.82967,23.359148,72.61555,0
3954,7609.9023,35.80718,14.243932,156.85568,21.991365,74.19191,0
1049,4150.7637,41.80463,16.413563,182.25194,25.34275,83.96058,0
5203,5767.103,69.09166,24.334257,328.63565,39.539986,135.1809,0
635,9906.489,55.829155,19.325592,299.6872,31.269987,107.89391,1
6117,10276.479,47.660004,16.43218,252.88692,26.514095,93.2702,1
3011,2953.503,54.263542,17.90542,256.7014,29.993366,107.4488,0
3294,8844.428,60.88149,19.637268,344.80545,33.196354,126.573456,0
1951,3107.9517,59.142437,21.803823,240.16551,35.076904,116.74913,0
2022,6175.238,58.03512,18.21555,294.44586,31.072239,115.86593,1
6143,8248.106,54.47627,17.829498,304.04388,28.918531,103.8879,0
423,5263.6533,70.68239,24.156364,340.52292,38.876785,134.95863,1
2267,3097.164,54.484867,15.207507,272.72342,27.582752,108.36368,0
1571,6127.297,40.784897,16.233992,180.83545,24.978796,80.68892,0
5974,5684.7686,44.915546,14.496077,235.70056,24.293205,87.08239,0
6138,4886.9956,69.08705,23.63926,324.73703,38.921158,136.30447,0
4045,2225.2812,31.552845,15.091784,96.343285,21.77556,63.982292,0
5141,14199.601,77.181305,30.649925,346.61172,47.02812,149.52797,0
5229,4952.5327,68.52015,22.695368,356.9422,36.861835,131.78474,1
1058,6464.7886,61.302956,21.706717,266.37228,35.356056,122.6035,0
6141,2361.604,61.995914,22.11807,251.16682,36.08346,130.70734,0
5228,5178.1616,51.61745,18.73376,234.37686,30.054432,109.39177,0
5846,5378.157,69.90158,25.057325,297.97995,40.721817,138.68254,0
2501,9608.459,42.192017,17.063124,168.20204,26.296211,89.128784,0
808,3708.9883,62.008465,20.40113,274.40857,34.416683,122.32319,1
3496,7696.8657,60.883762,19.930254,324.66217,33.48545,121.23066,0
188,9925.466,71.16998,22.484152,410.51288,37.37093,138.26663,1
292,11020.9375,57.79986,19.900143,294.3187,32.20214,110.47002,1
4840,4016.2678,36.683853,14.616183,136.74748,22.688005,73.55104,0
837,3487.5671,28.919289,13.0378275,98.06187,19.218239,58.9722,0
2001,7605.6978,43.566982,16.558334,200.3493,25.741302,84.49934,0
1742,8400.531,59.09329,19.740154,281.2273,32.241196,110.38747,0
4524,1170.7571,33.95761,16.397953,102.73822,23.50126,68.39848,0
726,5395.917,74.514015,24.348446,382.29126,40.161407,143.34119,1
4363,2034.3789,43.821693,17.328373,176.08951,26.892366,92.116264,0
5941,4209.918,42.895798,13.490551,220.45872,22.86158,83.48159,0
3066,11466.853,52.022243,18.149769,264.1733,29.176924,105.210075,1
1399,5430.946,77.24187,36.269356,250.29616,52.433903,153.96614,0
571,8401.326,71.47771,24.309101,385.90332,39.67893,140.37863,1
4060,13242.763,46.219715,15.47219,221.80014,25.544464,89.595055,0
448,3658.433,57.891556,18.574156,268.67105,31.780188,113.11631,1
3240,7270.3647,40.81794,15.760242,164.23161,24.804798,82.50927,0
1694,1728.0872,50.240547,17.835987,201.31392,29.252579,100.24343,0
5542,2360.232,58.323566,21.17853,235.91753,34.376686,116.506645,0
6049,6197.8516,66.17508,23.05797,311.1737,37.579124,134.6837,0
1044,9224.134,70.45078,25.04083,343.55255,40.34395,136.81796,0
2939,9410.129,45.470554,15.262094,248.83553,25.236721,91.95554,0
3251,7980.0127,50.494183,17.51233,226.0831,28.835903,102.72791,0
992,5308.5195,64.66453,20.445024,336.1831,34.329334,124.24355,0
200,6548.349,56.4502,21.06836,252.89043,33.30812,110.885025,1
5263,10071.99,60.555523,21.949697,287.02103,35.066532,119.61498,0
1722,3763.7234,67.960464,24.879055,307.3045,39.768772,134.25717,0
4382,6821.056,61.300243,21.731764,258.09268,35.463608,121.765884,0
3075,8284.809,67.119415,21.975586,323.85416,36.148937,126.72244,0
5623,11731.613,63.14138,21.080244,326.06732,34.602512,122.985725,1
4199,2807.6033,27.348227,12.756945,88.062294,18.561659,55.75117,0
3444,2617.8047,43.233856,20.495977,131.69778,29.654228,86.93336,0
1051,10909.48,62.334988,19.882507,299.69476,34.210556,125.13977,1
5307,7440.117,41.98783,16.322777,176.36903,25.474003,75.52043,0
213,6720.5977,56.098965,17.698887,296.48355,30.235302,111.953026,1
235,7880.493,54.48438,18.946312,253.42647,30.80612,106.648186,1
3052,6859.6143,47.280197,18.252424,190.37581,28.642092,93.06915,0
1342,2823.769,54.867233,18.359827,238.61998,30.560354,105.91208,0
12,5828.3755,82.24441,26.109453,386.1844,43.975258,162.7654,1
5107,7348.5347,49.456028,21.838007,175.04036,32.483486,99.404144,0
3296,8455.001,57.90023,21.310831,249.54443,34.16671,114.27876,0
1812,7182.6855,60.276,21.773706,250.80075,35.183434,117.85401,0
1851,10773.935,59.714844,19.601082,328.63187,32.36182,114.75596,0
3885,3114.7441,68.66588,23.851946,292.04208,39.551434,141.89027,0
1998,8406.939,58.94595,20.03957,349.9203,32.38711,117.13433,0
1497,7821.449,75.64784,25.095497,395.97617,41.34912,147.33237,1
3538,4696.443,64.248,23.51078,246.39618,38.05458,129.45526,0
2922,4615.9316,71.2124,23.334265,335.56378,39.371014,140.3697,0
1356,3155.7864,57.55528,21.416868,246.12088,34.098576,117.34741,0
3648,7866.421,47.397263,16.431782,214.60617,26.662113,91.26801,0
5259,10007.89,59.661526,21.358963,285.7424,34.30482,116.4704,0
2008,3347.0906,46.860176,11.034081,256.14508,20.42449,79.15854,0
5225,4157.799,66.55933,22.85571,304.101,37.60016,130.97823,0
30,6756.984,77.06687,26.739046,351.54272,43.576565,149.52562,1
4284,4817.2305,23.91748,9.500974,103.993065,14.763309,55.993233,0
4745,4763.389,21.946693,9.611378,85.9057,14.237799,43.91056,0
3197,6342.806,57.999992,20.515919,279.81635,33.293785,114.55981,0
4015,2611.36,59.774685,22.105175,251.63802,35.399384,121.215454,0
4803,8873.718,32.80736,11.5637665,134.8276,18.814016,65.42111,0
589,9931.904,75.7147,26.2981,388.08072,42.695393,148.761,1
270,7458.5776,79.5439,27.110403,413.6666,44.15974,157.43257,1
2306,4468.0137,58.841515,20.513063,249.26328,33.63379,113.883156,0
4000,12336.706,44.606445,13.613662,229.05678,22.94844,81.45681,0
66,5143.5103,42.196407,15.959367,196.85266,25.117016,82.99701,1
5681,4147.987,60.682922,21.565462,256.53085,34.904266,119.72755,0
2412,10460.545,66.72403,21.008556,296.74594,35.955173,126.56965,1
1633,13357.552,51.66371,18.783405,256.43097,29.890831,101.97979,0
5972,2504.9583,59.295135,20.791067,240.90651,34.133568,125.81498,0
1906,4539.983,44.629906,17.376667,177.42896,27.274172,90.36828,0
5973,8932.022,60.18776,21.769552,289.5457,34.59727,122.89517,0
1783,7104.441,73.45247,32.87955,373.86743,48.38984,182.98447,0
2436,3034.9973,56.726444,20.72581,226.62114,33.415154,111.735886,0
3449,12514.35,39.861603,13.082005,206.71564,21.619925,79.34222,0
5955,3066.3877,50.26836,18.107567,226.11848,29.040161,101.42177,0
2491,7036.0415,53.225937,18.89476,240.13179,30.255705,104.06125,1
3877,6788.57,39.40229,15.195282,167.46928,23.303822,73.61062,0
3137,5327.6924,85.43522,26.345478,409.0187,44.365196,155.7321,1
1874,5086.977,60.44495,21.555597,265.14413,34.937443,118.25188,0
2822,7826.775,57.213665,19.4771,288.36124,31.944843,113.8184,0
4118,7281.4316,51.346863,16.773703,282.43094,27.815426,100.64117,0
2564,6718.8164,56.198273,21.09366,234.032,33.35406,114.27247,0
3064,16493.752,46.48638,17.22914,217.49823,27.496407,91.639435,0
1009,3676.0881,67.32433,22.216187,307.86774,37.20522,132.23607,0
3029,3416.7075,58.46654,21.147139,250.19353,33.9735,119.09614,0
2061,2566.1602,51.657154,24.571362,158.79626,35.63572,103.96429,0
2819,7743.498,65.24201,22.48966,307.3707,36.825726,127.047066,0
3038,2790.9211,63.95019,13.978152,244.508,25.219683,69.903984,0
955,8063.4087,71.727905,23.541788,380.9508,38.932648,144.35364,1
2375,3048.7512,42.164738,14.7527685,196.22624,24.147675,83.82197,0
594,6745.7363,75.48449,25.002188,370.34296,41.004776,142.5913,1
5422,3779.928,72.45314,21.700617,351.53494,37.793434,139.73407,1
1838,5876.6523,57.55581,19.731329,269.38583,32.158386,112.079834,0
886,4201.47,50.11103,18.661781,207.776,29.560257,99.70385,0
2228,1577.624,23.734556,10.194631,88.33262,15.470899,54.456997,0
57,5860.6094,61.28704,18.541159,336.96198,31.79117,119.17567,1
391,4391.422,66.33346,20.827684,330.1331,35.710663,137.42114,1
5872,3751.0422,64.14528,21.212313,298.69757,35.366207,127.2347,0
476,9066.73,69.64488,23.688023,330.60583,39.1196,136.53897,1
5939,6822.4697,58.660137,21.268105,230.57462,34.65692,116.61726,0
770,9612.664,59.449905,18.236956,373.541,31.867926,131.8843,1
1370,5121.303,60.17125,21.12791,257.8166,34.44731,117.78594,0
1469,6466.995,39.291855,15.8149805,149.4553,24.253002,77.15987,0
2028,8659.571,47.765045,16.308077,218.3427,27.088268,99.59542,0
5430,6527.6,50.11036,18.539835,234.32736,29.539207,100.990715,0
1991,6337.172,30.77591,12.5364,126.042274,19.13786,60.196133,0
3543,6189.152,54.194527,19.596209,274.2571,31.27065,106.46989,0
2230,5899.959,59.494335,17.254965,324.71783,29.961079,111.49463,0
1254,7254.068,45.088284,18.142439,193.92632,27.6185,87.774315,0
4667,13018.693,48.267807,18.808697,214.05078,29.32581,95.742805,0
2545,5896.171,70.44542,24.70883,302.50302,40.35571,141.93192,0
4917,7131.866,46.804623,17.59285,208.13893,27.723745,92.035545,0
4971,4386.6475,75.30164,25.140182,351.57925,41.744602,146.634,0
4229,5079.3745,53.262028,20.417067,211.38972,32.161015,105.65786,0
1337,5415.327,30.579596,13.824376,108.36791,20.234219,60.60812,0
3974,4235.057,79.12522,28.192255,324.14258,46.061333,156.48917,0
6119,13007.686,55.044186,16.595314,288.20255,28.312336,100.594345,0
1449,1849.8741,58.833427,21.865456,222.27763,35.261143,117.10001,0
3677,5603.719,72.91841,26.59162,326.73898,42.186096,138.52893,0
3999,5704.6167,61.049694,21.868908,277.42465,35.288372,117.787155,0
1315,5388.63,53.53241,19.546549,222.02386,31.599943,106.03826,0
786,9521.758,42.220364,15.559946,185.80544,24.940716,86.076294,0
2663,4986.315,61.992718,23.453999,279.9196,37.106915,126.237656,0
6115,5573.2397,68.983116,23.388952,342.99457,38.342834,139.22159,1
2205,4527.685,65.18486,22.702677,300.22168,37.04902,127.29029,0
3447,2255.1929,48.852776,18.312084,193.1012,29.115602,96.94048,0
3700,8412.723,34.95973,13.460802,152.2249,20.917562,68.65234,0
353,7906.7954,68.00329,23.752577,358.34464,38.36631,136.07025,1
4776,3857.9473,54.673862,20.867853,232.39255,32.792656,110.80665,0
2348,9066.492,41.948032,15.634363,212.70515,24.499807,83.76061,0
5722,16878.125,62.22228,18.548794,378.15903,32.279106,125.43307,1
923,2900.2996,68.27732,22.317566,304.1809,37.460175,131.64893,0
4107,2812.405,59.765472,21.853344,248.67346,35.17911,121.80933,0
269,7215.1885,61.836803,21.982462,316.76926,35.326714,123.542534,1
4154,353.60132,31.940554,15.492006,93.38742,22.177553,64.63344,0
1569,2372.9192,15.755214,6.6084285,65.79525,10.096438,35.31307,0
3456,4059.9353,74.38972,27.093859,335.04083,43.276814,146.88623,1
2072,5523.017,33.399445,13.787904,130.82234,20.972929,66.889915,0
2429,6353.665,24.535639,10.3926735,106.44548,15.554181,48.25464,0
5930,7609.674,50.16907,18.337086,250.25758,29.316305,102.85383,0
1464,11407.877,49.066586,16.00858,226.61789,26.284895,87.87508,0
4611,7882.0474,44.791195,15.593695,200.97311,25.12556,87.23071,0
995,11122.247,70.859474,15.087747,483.7019,27.507212,108.280014,0
4721,6530.98,37.09142,14.5300865,142.88779,22.751822,70.20679,0
5904,8255.729,36.25719,13.922201,165.28914,21.86104,74.634705,0
5727,5095.5073,89.05785,31.02253,405.1855,49.99945,169.05692,1
302,9695.522,77.34436,26.768488,354.16345,43.554176,147.85695,1
450,6286.4355,81.00119,24.750538,425.7891,41.758366,154.31885,1
2743,4453.653,54.40239,19.999958,243.96027,31.991688,113.20767,0
219,9287.398,54.065086,17.479683,296.98474,29.257725,103.79971,1
4566,2468.3435,43.254063,16.782146,181.02763,26.099411,87.478615,1
789,2432.3845,49.064487,18.84387,194.4152,29.72855,103.63288,0
3279,4276.2656,47.955734,17.500488,207.88652,27.885326,97.65967,1
3894,3868.0007,59.303486,22.422209,261.17938,35.48388,116.95992,0
3394,2097.4363,10.164488,4.415437,45.310783,6.5776405,23.959314,0
2549,4216.6104,71.39863,25.547306,309.38712,41.45328,141.77766,0
287,10643.627,65.286674,20.013826,386.76624,33.65075,127.45854,1
329,7336.253,63.247845,20.954369,344.5979,34.33302,123.74513,1
5667,4015.917,48.37421,17.857025,187.13864,28.79407,97.54436,0
3717,9937.665,48.72413,18.528864,233.33406,29.046667,102.35677,0
4850,6135.0913,58.15409,20.609316,279.05026,33.42013,114.16214,0
1052,7548.427,46.1954,13.900482,235.39262,23.770264,87.71251,0
1077,10812.678,33.85269,11.863415,209.36078,18.850847,72.264656,0
314,5564.0474,67.39001,21.531126,347.27026,36.127354,130.30725,1
1930,5920.094,50.733562,18.59384,247.00075,29.332548,98.303566,0
2783,3127.8025,41.26587,14.249017,201.82536,23.393684,83.05834,0
4630,4720.2773,66.31743,22.863897,295.30432,37.658165,135.93552,0
5192,9521.876,57.71577,19.452076,284.24283,31.718634,110.052315,0
1295,5964.375,39.521595,15.863883,173.28374,24.213543,80.101715,0
3836,7707.964,67.35082,21.131464,348.79825,35.91025,132.87532,1
3804,6968.3906,34.315754,11.905923,161.42857,19.397106,68.439,0
3191,2084.3638,40.61098,12.809498,188.68784,21.788702,78.721344,0
1268,4359.128,63.91157,23.077698,289.92908,36.773975,124.61886,0
1002,2329.5457,59.20479,21.049103,249.39868,34.219494,116.56418,0
1307,3247.18,56.364975,19.278639,264.09415,31.768204,116.17024,0
5676,7743.7476,57.15847,20.043852,261.01462,32.57858,111.181145,0
5446,4699.447,68.66773,22.483442,347.96716,37.323586,133.13086,0
4809,5358.5786,51.390747,16.436115,256.39984,27.791262,100.65667,0
3785,376.99442,19.815245,9.8043585,59.017826,13.86364,40.62018,0
728,4860.381,60.0738,21.009209,279.41284,34.018635,117.42665,1
4590,6976.57,64.5103,23.228373,250.99307,37.90317,129.05803,0
645,5528.753,88.40405,28.526094,453.47632,47.295734,171.27274,1
